configure; Main.java; org.eclipse.jdt.internal.compiler.batch;1328
set; DefaultCodeFormatterOptions.java; org.eclipse.jdt.internal.formatter;1264
traverse; CodeAttribute.java; org.eclipse.jdt.internal.core.util;1001
getDefaultOptions; JavaCore.java; org.eclipse.jdt.core;868
complete; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;730
getNextToken; CompletionScanner.java; org.eclipse.jdt.internal.codeassist.complete;696
completeCodeAttribute; ClassFile.java; org.eclipse.jdt.internal.compiler;679
completeCodeAttributeForProblemMethod; ClassFile.java; org.eclipse.jdt.internal.compiler;661
getNextToken; Scanner.java; org.eclipse.jdt.internal.compiler.parser;652
getNextToken; PublicScanner.java; org.eclipse.jdt.internal.core.util;652
completeCodeAttributeForClinit; ClassFile.java; org.eclipse.jdt.internal.compiler;633
completeCodeAttributeForSyntheticMethod; ClassFile.java; org.eclipse.jdt.internal.compiler;624
scanIdentifierOrKeyword; Scanner.java; org.eclipse.jdt.internal.compiler.parser;611
scanIdentifierOrKeyword; PublicScanner.java; org.eclipse.jdt.internal.core.util;611
completeCodeAttributeForClinit; ClassFile.java; org.eclipse.jdt.internal.compiler;460
generateCode; BinaryExpression.java; org.eclipse.jdt.internal.compiler.ast;453
consumeToken; CompletionParser.java; org.eclipse.jdt.internal.codeassist.complete;449
completeCodeAttributeForMissingAbstractProblemMethod; ClassFile.java; org.eclipse.jdt.internal.compiler;429
createMethodOrConstructorPattern; SearchPattern.java; org.eclipse.jdt.core.search;398
jumpOverMethodBody; PublicScanner.java; org.eclipse.jdt.internal.core.util;360
jumpOverMethodBody; Scanner.java; org.eclipse.jdt.internal.compiler.parser;360
buildMoreCompletionContext; CompletionParser.java; org.eclipse.jdt.internal.codeassist.complete;341
createPattern; SearchPattern.java; org.eclipse.jdt.core.search;338
consumeToken; Parser.java; org.eclipse.jdt.internal.compiler.parser;327
convertHexFloatingPointLiteralToBits; FloatUtil.java; org.eclipse.jdt.internal.compiler.util;317
set; CompilerOptions.java; org.eclipse.jdt.internal.compiler.impl;293
attachOrphanCompletionNode; CompletionParser.java; org.eclipse.jdt.internal.codeassist.complete;288
validateClasspath; ClasspathEntry.java; org.eclipse.jdt.internal.core;287
findLocalMethods; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;280
accept; CompletionRequestorWrapper.java; org.eclipse.jdt.internal.codeassist;280
convertType; ASTConverter.java; org.eclipse.jdt.core.dom;280
generateCode; TryStatement.java; org.eclipse.jdt.internal.compiler.ast;274
format; CodeFormatterVisitor.java; org.eclipse.jdt.internal.formatter;273
checkCastTypesCompatibility; Expression.java; org.eclipse.jdt.internal.compiler.ast;266
generateClasspathChangeDeltas; SetClasspathOperation.java; org.eclipse.jdt.internal.core;265
getMap; DefaultCodeFormatterOptions.java; org.eclipse.jdt.internal.formatter;260
resolveName; DefaultBindingResolver.java; org.eclipse.jdt.core.dom;260
reportPrimaryError; DiagnoseParser.java; org.eclipse.jdt.internal.compiler.parser.diagnose;247
setJavaConventionsSettings; DefaultCodeFormatterOptions.java; org.eclipse.jdt.internal.formatter;247
setDefaultSettings; DefaultCodeFormatterOptions.java; org.eclipse.jdt.internal.formatter;247
getIrritant; ProblemReporter.java; org.eclipse.jdt.internal.compiler.problem;244
findVariablesAndMethods; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;243
getBinding; Scope.java; org.eclipse.jdt.internal.compiler.lookup;242
setupJavacCommand; JDTCompilerAdapter.java; org.eclipse.jdt.core;242
diagnoseParse; DiagnoseParser.java; org.eclipse.jdt.internal.compiler.parser.diagnose;238
parseTag; DocCommentParser.java; org.eclipse.jdt.core.dom;238
secondaryPhase; DiagnoseParser.java; org.eclipse.jdt.internal.compiler.parser.diagnose;237
