processNode; PruneColumns.java; org.apache.pig.impl.logicalLayer.optimizer;358
getJob; JobControlCompiler.java; org.apache.pig.backend.hadoop.executionengine.mapReduceLayer;340
visit; LogToPhyTranslationVisitor.java; org.apache.pig.backend.hadoop.executionengine.physicalLayer;305
visitMergeJoin; MRCompiler.java; org.apache.pig.backend.hadoop.executionengine.mapReduceLayer;292
getSchema; LOForEach.java; org.apache.pig.impl.logicalLayer;282
getSamplingJob; MRCompiler.java; org.apache.pig.backend.hadoop.executionengine.mapReduceLayer;269
visit; TypeCheckingVisitor.java; org.apache.pig.impl.logicalLayer.validators;250
getProjectionMap; LOForEach.java; org.apache.pig.impl.logicalLayer;240
launchPig; MapReduceLauncher.java; org.apache.pig.backend.hadoop.executionengine.mapReduceLayer;236
visitMROp; SecondaryKeyOptimizer.java; org.apache.pig.backend.hadoop.executionengine.mapReduceLayer;231
getNext; POMergeJoin.java; org.apache.pig.backend.hadoop.executionengine.physicalLayer.relationalOperators;226
check; PushDownForeachFlatten.java; org.apache.pig.impl.logicalLayer.optimizer;222
getFieldSchema; LOProject.java; org.apache.pig.impl.logicalLayer;217
getSchema; LOCogroup.java; org.apache.pig.impl.logicalLayer;213
dumpInfo; TFileDumper.java; org.apache.hadoop.zebra.tfile;211
check; PushUpFilter.java; org.apache.pig.impl.logicalLayer.optimizer;185
visit; ProjectFixerUpper.java; org.apache.pig.impl.logicalLayer;184
prune; ColumnPruner.java; org.apache.pig.impl.logicalLayer;181
GenerateMatchingTupleHelper; AugmentBaseDataVisitor.java; org.apache.pig.pen;178
visitMROp; CombinerOptimizer.java; org.apache.pig.backend.hadoop.executionengine.mapReduceLayer;173
getExceptionFromStrings; Launcher.java; org.apache.pig.backend.hadoop.executionengine.mapReduceLayer;171
mergeSchema; Schema.java; org.apache.pig.impl.logicalLayer.schema;170
visit; TypeCheckingVisitor.java; org.apache.pig.impl.logicalLayer.validators;169
getNext; POJoinPackage.java; org.apache.pig.backend.hadoop.executionengine.physicalLayer.relationalOperators;167
insertCastForEachInBetweenIfNecessary; TypeCheckingVisitor.java; org.apache.pig.impl.logicalLayer.validators;162
pruneLoader; PruneColumns.java; org.apache.pig.impl.logicalLayer.optimizer;161
getSortJob; MRCompiler.java; org.apache.pig.backend.hadoop.executionengine.mapReduceLayer;160
visitSkewedJoin; MRCompiler.java; org.apache.pig.backend.hadoop.executionengine.mapReduceLayer;160
setUp; TestOrderPreserveProjectionNegative.java; org.apache.hadoop.zebra.pig;157
processPlan; POForEach.java; org.apache.pig.backend.hadoop.executionengine.physicalLayer.relationalOperators;155
swap; OperatorPlan.java; org.apache.pig.impl.plan;152
pushAfter; OperatorPlan.java; org.apache.pig.impl.plan;152
pushBefore; OperatorPlan.java; org.apache.pig.impl.plan;142
processPreliminaryMatches; RuleMatcher.java; org.apache.pig.impl.plan.optimizer;141
visitMROp; SampleOptimizer.java; org.apache.pig.backend.hadoop.executionengine.mapReduceLayer;141
