project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_cdsbp
xerces,Private Static Class,jaxp.JAXP12Tests.MyErrorHandler,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,24.0,4.0,16.0,0.0,6.0,10.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,False
xerces,Class,org.apache.html.dom.CollectionIndex,1.0,1.0,1.0,1.0,8.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,63.0,12.0,20.0,6.0,4.0,31.0,5.0,10.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.55,4,4,4,4,False
xerces,Public Class,org.apache.html.dom.HTMLAnchorElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,27.0,216.0,27.0,0.0,0.0,0.0,0.0,27.0,188.0,56.0,117.0,31.0,30.0,15.0,29.0,59.0,29.0,2.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,0.13,29,29,31,27,False
xerces,Public Class,org.apache.html.dom.HTMLAppletElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,23.0,212.0,23.0,0.0,0.0,0.0,0.0,23.0,155.0,47.0,97.0,26.0,23.0,11.0,23.0,47.0,24.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.11,23,23,23,23,False
xerces,Public Class,org.apache.html.dom.HTMLAreaElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,17.0,206.0,17.0,0.0,0.0,0.0,0.0,17.0,127.0,35.0,79.0,21.0,22.0,13.0,21.0,41.0,19.0,2.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,0.16,19,19,21,17,False
xerces,Public Class,org.apache.html.dom.HTMLBRElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,192.0,3.0,0.0,0.0,0.0,0.0,3.0,36.0,8.0,17.0,6.0,3.0,11.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.65,3,3,3,3,False
xerces,Public Class,org.apache.html.dom.HTMLBaseElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,194.0,5.0,0.0,0.0,0.0,0.0,5.0,47.0,11.0,25.0,8.0,5.0,11.0,5.0,11.0,6.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.44,5,5,5,5,False
xerces,Public Class,org.apache.html.dom.HTMLBaseFontElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,196.0,7.0,0.0,0.0,0.0,0.0,7.0,60.0,16.0,33.0,10.0,7.0,11.0,7.0,15.0,8.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.33,7,7,7,7,False
xerces,Public Class,org.apache.html.dom.HTMLBodyElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,13.0,202.0,13.0,0.0,0.0,0.0,0.0,13.0,95.0,27.0,57.0,16.0,13.0,11.0,13.0,27.0,14.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.19,13,13,13,13,False
xerces,Public Class,org.apache.html.dom.HTMLBuilder,3.0,3.0,3.0,1.0,12.0,0.0,11.0,1.0,2.0,13.0,0.0,0.0,0.0,10.0,10.0,10.0,6.0,0.0,0.0,0.0,10.0,207.0,41.0,120.0,30.0,60.0,46.0,48.0,78.0,21.0,9.0,9.0,9.0,1.0,1.0,3.0,65.0,65.0,0.38,30,30,32,10,False
xerces,Public Class,org.apache.html.dom.HTMLButtonElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,12.0,201.0,12.0,0.0,0.0,0.0,0.0,12.0,106.0,27.0,66.0,16.0,20.0,13.0,17.0,33.0,14.0,2.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,0.2,15,15,17,12,False
xerces,Class,org.apache.html.dom.HTMLCollectionImpl,4.0,3.0,5.0,2.0,32.0,0.0,17.0,14.0,2.0,15.0,0.0,0.0,11.0,9.0,9.0,9.0,2.0,1.0,3.0,2.0,3.0,432.0,51.0,178.0,31.0,109.0,203.0,74.0,109.0,30.0,14.0,7.0,23.0,7.0,1.0,4.0,61.0,27.0,1.14,40,30,49,22,False
xerces,Public Class,org.apache.html.dom.HTMLDListElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,192.0,3.0,0.0,0.0,0.0,0.0,3.0,36.0,8.0,17.0,6.0,3.0,11.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.65,3,3,3,3,False
xerces,Public Class,org.apache.html.dom.HTMLDOMImplementationImpl,1.0,1.0,1.0,1.0,12.0,0.0,5.0,6.0,2.0,3.0,0.0,1.0,1.0,3.0,17.0,2.0,0.0,0.0,1.0,0.0,2.0,66.0,11.0,23.0,9.0,7.0,32.0,7.0,12.0,6.0,2.0,2.0,2.0,1.0,3.0,1.0,66.0,66.0,1.39,4,4,4,3,False
xerces,Public Class,org.apache.html.dom.HTMLDirectoryElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,192.0,3.0,0.0,0.0,0.0,0.0,3.0,36.0,8.0,17.0,6.0,3.0,11.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.65,3,3,3,3,False
xerces,Public Class,org.apache.html.dom.HTMLDivElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,192.0,3.0,0.0,0.0,0.0,0.0,3.0,36.0,8.0,17.0,6.0,3.0,11.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.65,3,3,3,3,False
xerces,Public Class,org.apache.html.dom.HTMLDocumentImpl,2.0,2.0,2.0,1.0,17.0,0.0,12.0,3.0,2.0,18.0,0.0,2.0,2.0,33.0,308.0,31.0,6.0,0.0,3.0,0.0,30.0,718.0,99.0,440.0,80.0,236.0,179.0,216.0,297.0,72.0,5.0,5.0,7.0,5.0,6.0,4.0,94.0,93.0,0.41,72,72,80,44,False
xerces,Public Class,org.apache.html.dom.HTMLElementImpl,1.0,1.0,1.0,1.0,9.0,0.0,6.0,2.0,2.0,3.0,52.0,0.0,0.0,23.0,189.0,23.0,0.0,6.0,0.0,0.0,17.0,275.0,51.0,152.0,35.0,57.0,72.0,50.0,86.0,30.0,4.0,4.0,4.0,3.0,5.0,3.0,0.0,0.0,0.47,35,35,38,27,False
xerces,Public Class,org.apache.html.dom.HTMLFieldSetElementImpl,1.0,1.0,1.0,1.0,9.0,0.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,190.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,4.0,9.0,4.0,1.0,11.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.22,1,1,1,1,False
xerces,Public Class,org.apache.html.dom.HTMLFontElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,196.0,7.0,0.0,0.0,0.0,0.0,7.0,55.0,16.0,33.0,10.0,7.0,6.0,7.0,15.0,8.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.18,7,7,7,7,False
xerces,Public Class,org.apache.html.dom.HTMLFormElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,18.0,207.0,18.0,1.0,0.0,0.0,0.0,18.0,134.0,37.0,77.0,22.0,18.0,20.0,18.0,38.0,20.0,2.0,2.0,2.0,1.0,6.0,1.0,94.0,88.0,0.26,19,19,19,18,False
xerces,Public Class,org.apache.html.dom.HTMLFrameElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,17.0,206.0,17.0,0.0,0.0,0.0,0.0,17.0,120.0,36.0,73.0,20.0,17.0,11.0,17.0,35.0,18.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.15,17,17,17,17,False
xerces,Public Class,org.apache.html.dom.HTMLFrameSetElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,194.0,5.0,0.0,0.0,0.0,0.0,5.0,48.0,12.0,25.0,8.0,5.0,11.0,5.0,11.0,6.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.44,5,5,5,5,False
xerces,Public Class,org.apache.html.dom.HTMLHRElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,198.0,9.0,0.0,0.0,0.0,0.0,9.0,72.0,20.0,41.0,12.0,9.0,11.0,9.0,19.0,10.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.27,9,9,9,9,False
xerces,Public Class,org.apache.html.dom.HTMLHeadElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,192.0,3.0,0.0,0.0,0.0,0.0,3.0,36.0,8.0,17.0,6.0,3.0,11.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.65,3,3,3,3,False
xerces,Public Class,org.apache.html.dom.HTMLHeadingElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,192.0,3.0,0.0,0.0,0.0,0.0,3.0,36.0,8.0,17.0,6.0,3.0,11.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.65,3,3,3,3,False
xerces,Public Class,org.apache.html.dom.HTMLHtmlElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,192.0,3.0,0.0,0.0,0.0,0.0,3.0,36.0,8.0,17.0,6.0,3.0,11.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.65,3,3,3,3,False
xerces,Public Class,org.apache.html.dom.HTMLIFrameElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,21.0,210.0,21.0,0.0,0.0,0.0,0.0,21.0,143.0,43.0,89.0,24.0,21.0,11.0,21.0,43.0,22.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.12,21,21,21,21,False
xerces,Public Class,org.apache.html.dom.HTMLImageElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,27.0,216.0,27.0,0.0,0.0,0.0,0.0,27.0,180.0,56.0,113.0,30.0,27.0,11.0,27.0,55.0,28.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.1,27,27,27,27,False
xerces,Public Class,org.apache.html.dom.HTMLInputElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,38.0,227.0,38.0,0.0,0.0,0.0,0.0,38.0,266.0,79.0,166.0,42.0,42.0,21.0,39.0,81.0,40.0,2.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,0.13,41,41,43,38,False
xerces,Public Class,org.apache.html.dom.HTMLIsIndexElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,192.0,3.0,0.0,0.0,0.0,0.0,3.0,36.0,8.0,17.0,6.0,3.0,11.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.65,3,3,3,3,False
xerces,Public Class,org.apache.html.dom.HTMLLIElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,194.0,5.0,0.0,0.0,0.0,0.0,5.0,48.0,12.0,25.0,8.0,5.0,11.0,5.0,11.0,6.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.44,5,5,5,5,False
xerces,Public Class,org.apache.html.dom.HTMLLabelElementImpl,1.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,5.0,194.0,5.0,0.0,0.0,0.0,0.0,5.0,57.0,13.0,31.0,9.0,10.0,13.0,9.0,17.0,7.0,2.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,0.42,7,7,9,5,False
xerces,Public Class,org.apache.html.dom.HTMLLegendElementImpl,1.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,194.0,5.0,0.0,0.0,0.0,0.0,5.0,57.0,13.0,31.0,9.0,10.0,13.0,9.0,17.0,7.0,2.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,0.42,7,7,9,5,False
xerces,Public Class,org.apache.html.dom.HTMLLinkElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,19.0,208.0,19.0,0.0,0.0,0.0,0.0,19.0,132.0,40.0,81.0,22.0,19.0,11.0,19.0,39.0,20.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.14,19,19,19,19,False
xerces,Public Class,org.apache.html.dom.HTMLMapElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,193.0,4.0,1.0,0.0,0.0,0.0,4.0,48.0,13.0,24.0,8.0,6.0,11.0,6.0,12.0,6.0,2.0,2.0,2.0,1.0,6.0,1.0,75.0,75.0,0.46,5,5,5,4,False
xerces,Public Class,org.apache.html.dom.HTMLMenuElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,192.0,3.0,0.0,0.0,0.0,0.0,3.0,36.0,8.0,17.0,6.0,3.0,11.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.65,3,3,3,3,False
xerces,Public Class,org.apache.html.dom.HTMLMetaElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,198.0,9.0,0.0,0.0,0.0,0.0,9.0,73.0,21.0,41.0,12.0,9.0,11.0,9.0,19.0,10.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.27,9,9,9,9,False
xerces,Public Class,org.apache.html.dom.HTMLModElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,194.0,5.0,0.0,0.0,0.0,0.0,5.0,49.0,13.0,25.0,8.0,5.0,11.0,5.0,11.0,6.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.44,5,5,5,5,False
xerces,Public Class,org.apache.html.dom.HTMLOListElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,196.0,7.0,0.0,0.0,0.0,0.0,7.0,60.0,16.0,33.0,10.0,7.0,11.0,7.0,15.0,8.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.33,7,7,7,7,False
xerces,Public Class,org.apache.html.dom.HTMLObjectElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,35.0,224.0,35.0,0.0,0.0,0.0,0.0,35.0,233.0,70.0,152.0,38.0,38.0,11.0,36.0,73.0,36.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,0.07,36,36,36,35,False
xerces,Public Class,org.apache.html.dom.HTMLOptGroupElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,194.0,5.0,0.0,0.0,0.0,0.0,5.0,48.0,12.0,25.0,8.0,5.0,11.0,5.0,11.0,6.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.44,5,5,5,5,False
xerces,Public Class,org.apache.html.dom.HTMLOptionElementImpl,1.0,1.0,1.0,1.0,9.0,0.0,7.0,1.0,2.0,5.0,0.0,0.0,0.0,15.0,204.0,15.0,0.0,0.0,0.0,0.0,15.0,182.0,37.0,112.0,28.0,42.0,33.0,44.0,70.0,26.0,5.0,5.0,6.0,4.0,6.0,3.0,0.0,0.0,0.29,25,25,27,18,False
xerces,Public Class,org.apache.html.dom.HTMLParagraphElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,192.0,3.0,0.0,0.0,0.0,0.0,3.0,36.0,8.0,17.0,6.0,3.0,11.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.65,3,3,3,3,False
xerces,Public Class,org.apache.html.dom.HTMLParamElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,198.0,9.0,0.0,0.0,0.0,0.0,9.0,72.0,20.0,41.0,12.0,9.0,11.0,9.0,19.0,10.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.27,9,9,9,9,False
xerces,Public Class,org.apache.html.dom.HTMLPreElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,192.0,3.0,0.0,0.0,0.0,0.0,3.0,36.0,8.0,17.0,6.0,3.0,11.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.65,3,3,3,3,False
xerces,Public Class,org.apache.html.dom.HTMLQuoteElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,192.0,3.0,0.0,0.0,0.0,0.0,3.0,36.0,8.0,17.0,6.0,3.0,11.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.65,3,3,3,3,False
xerces,Public Class,org.apache.html.dom.HTMLScriptElementImpl,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,0.0,15.0,204.0,15.0,0.0,0.0,0.0,0.0,15.0,132.0,33.0,84.0,22.0,26.0,15.0,27.0,46.0,20.0,3.0,3.0,3.0,1.0,6.0,2.0,0.0,0.0,0.18,18,18,18,15,False
xerces,Public Class,org.apache.html.dom.HTMLSelectElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,3.0,5.0,0.0,0.0,0.0,23.0,212.0,23.0,1.0,0.0,0.0,0.0,23.0,195.0,51.0,112.0,33.0,32.0,32.0,38.0,67.0,31.0,3.0,3.0,3.0,3.0,6.0,2.0,95.0,91.0,0.29,28,28,28,25,False
xerces,Public Class,org.apache.html.dom.HTMLStyleElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,196.0,7.0,0.0,0.0,0.0,0.0,7.0,60.0,16.0,33.0,10.0,7.0,11.0,7.0,15.0,8.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.33,7,7,7,7,False
xerces,Public Class,org.apache.html.dom.HTMLTableCaptionElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,192.0,3.0,0.0,0.0,0.0,0.0,3.0,36.0,8.0,17.0,6.0,3.0,11.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.65,3,3,3,3,False
xerces,Public Class,org.apache.html.dom.HTMLTableCellElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,31.0,220.0,31.0,0.0,0.0,0.0,0.0,31.0,254.0,65.0,176.0,41.0,57.0,13.0,53.0,96.0,39.0,6.0,6.0,6.0,5.0,6.0,5.0,0.0,0.0,0.07,42,42,44,39,False
xerces,Public Class,org.apache.html.dom.HTMLTableColElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,13.0,202.0,13.0,0.0,0.0,0.0,0.0,13.0,104.0,28.0,63.0,17.0,18.0,13.0,17.0,33.0,15.0,2.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,0.21,15,15,17,13,False
xerces,Public Class,org.apache.html.dom.HTMLTableElementImpl,1.0,1.0,2.0,1.0,7.0,0.0,7.0,0.0,2.0,9.0,0.0,0.0,0.0,36.0,225.0,36.0,2.0,1.0,0.0,0.0,35.0,369.0,87.0,270.0,54.0,121.0,12.0,98.0,166.0,52.0,7.0,7.0,7.0,6.0,6.0,3.0,97.0,97.0,0.04,67,67,73,52,False
xerces,Public Class,org.apache.html.dom.HTMLTableRowElementImpl,1.0,1.0,2.0,1.0,8.0,0.0,8.0,0.0,2.0,9.0,0.0,0.0,0.0,20.0,209.0,20.0,1.0,1.0,0.0,0.0,19.0,235.0,53.0,166.0,36.0,72.0,16.0,68.0,107.0,34.0,4.0,4.0,4.0,4.0,6.0,3.0,95.0,95.0,0.1,39,39,41,28,False
xerces,Public Class,org.apache.html.dom.HTMLTableSectionElementImpl,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,5.0,0.0,0.0,0.0,14.0,203.0,14.0,1.0,2.0,0.0,0.0,12.0,154.0,36.0,105.0,22.0,41.0,13.0,36.0,61.0,20.0,4.0,4.0,4.0,4.0,6.0,3.0,92.0,92.0,0.12,24,24,26,20,False
xerces,Public Class,org.apache.html.dom.HTMLTextAreaElementImpl,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,23.0,212.0,23.0,0.0,0.0,0.0,0.0,23.0,168.0,50.0,100.0,27.0,25.0,18.0,24.0,50.0,25.0,2.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,0.18,25,25,27,23,False
xerces,Public Class,org.apache.html.dom.HTMLTitleElementImpl,2.0,2.0,2.0,1.0,14.0,0.0,10.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,192.0,3.0,0.0,0.0,0.0,0.0,3.0,61.0,10.0,36.0,10.0,14.0,15.0,15.0,22.0,8.0,3.0,3.0,3.0,1.0,6.0,2.0,0.0,0.0,0.42,6,6,6,3,False
xerces,Public Class,org.apache.html.dom.HTMLUListElementImpl,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,194.0,5.0,0.0,0.0,0.0,0.0,5.0,48.0,12.0,25.0,8.0,5.0,11.0,5.0,11.0,6.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.44,5,5,5,5,False
xerces,Public Class,org.apache.html.dom.NameNodeListImpl,4.0,4.0,6.0,4.0,26.0,4.0,15.0,7.0,2.0,3.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,69.0,13.0,35.0,7.0,20.0,24.0,13.0,22.0,5.0,8.0,8.0,12.0,8.0,2.0,4.0,0.0,0.0,0.69,9,9,13,9,False
xerces,Public Class,org.apache.wml.dom.WMLAElementImpl,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,188.0,11.0,0.0,0.0,0.0,0.0,11.0,51.0,12.0,35.0,12.0,11.0,4.0,11.0,23.0,12.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.11,11,11,11,11,False
xerces,Public Class,org.apache.wml.dom.WMLAccessElementImpl,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,186.0,9.0,0.0,0.0,0.0,0.0,9.0,43.0,10.0,29.0,10.0,9.0,4.0,9.0,19.0,10.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.14,9,9,9,9,False
xerces,Public Class,org.apache.wml.dom.WMLAnchorElementImpl,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,186.0,9.0,0.0,0.0,0.0,0.0,9.0,43.0,10.0,29.0,10.0,9.0,4.0,9.0,19.0,10.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.14,9,9,9,9,False
xerces,Public Class,org.apache.wml.dom.WMLBElementImpl,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,184.0,7.0,0.0,0.0,0.0,0.0,7.0,35.0,8.0,23.0,8.0,7.0,4.0,7.0,15.0,8.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.17,7,7,7,7,False
xerces,Public Class,org.apache.wml.dom.WMLBigElementImpl,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,184.0,7.0,0.0,0.0,0.0,0.0,7.0,35.0,8.0,23.0,8.0,7.0,4.0,7.0,15.0,8.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.17,7,7,7,7,False
xerces,Public Class,org.apache.wml.dom.WMLBrElementImpl,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,184.0,7.0,0.0,0.0,0.0,0.0,7.0,35.0,8.0,23.0,8.0,7.0,4.0,7.0,15.0,8.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.17,7,7,7,7,False
xerces,Public Class,org.apache.wml.dom.WMLCardElementImpl,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,19.0,196.0,19.0,0.0,0.0,0.0,0.0,19.0,83.0,20.0,59.0,20.0,19.0,4.0,19.0,39.0,20.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.07,19,19,19,19,False
xerces,Public Class,org.apache.wml.dom.WMLDOMImplementationImpl,1.0,1.0,1.0,1.0,8.0,0.0,5.0,2.0,2.0,8.0,0.0,1.0,1.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,2.0,26.0,3.0,14.0,8.0,6.0,9.0,6.0,9.0,6.0,1.0,1.0,1.0,1.0,3.0,0.0,50.0,50.0,0.64,2,2,2,2,False
