BezierPath.java; org.jhotdraw.geom;
PaletteRGBChooser.java; org.jhotdraw.gui.plaf.palette.colorchooser;
PaletteCMYKChooser.java; org.jhotdraw.gui.plaf.palette.colorchooser;
PaletteHSBChooser.java; org.jhotdraw.gui.plaf.palette.colorchooser;
StreamPosTokenizer.java; org.jhotdraw.io;
JMixer.java; org.jhotdraw.samples.color;
DrawLiveConnectApplet.java; org.jhotdraw.samples.draw;
BezierDemo.java; org.jhotdraw.samples.mini;
SVGApplet.java; org.jhotdraw.samples.svg;
FindDialog.java; org.jhotdraw.samples.teddy;
