VersionManager.java; org.jboss.aspects.versioned;
HASingletonElectionPolicyBase.java; org.jboss.ha.singleton;
AbstractDLQHandler.java; org.jboss.resource.adapter.jms.inflow.dlq;
AbstractCommand.java; org.jboss.console.twiddle.command;
AbstractJBossConfigBean.java; org.jboss.deployment.spi.beans;
Ejb3HandlerFactory.java; org.jboss.ejb3;
EJBInvocation.java; org.jboss.ejb3;
LifecycleInvocationContextImpl.java; org.jboss.ejb3.interceptor;
BaseRemoteProxy.java; org.jboss.ejb3.remoting;
Ejb3PolicyConfigurationFactory.java; org.jboss.ejb3.security;
BaseSessionProxyFactory.java; org.jboss.ejb3.session;
BaseSessionRemoteProxy.java; org.jboss.ejb3.session;
AbstractAccessibleObjectBeanProperty.java; org.jboss.injection.lang.reflect;
DynamicIIOPStub.java; org.jboss.proxy.ejb;
PolicyConfigurationFactory.java; javax.security.jacc;
ConnectionFactory.java; javax.xml.registry;
AbstractSharedInterceptor.java; org.jboss.mx.interceptor;
SchedulableRunnable.java; org.jboss.mx.util;
WrapperException.java; org.jboss.management.j2ee;
Connection.java; org.jboss.mq;
AbstractSecurityProxy.java; org.jboss.security;
CascadeDeleteStrategy.java; org.jboss.ejb.plugins.cmp.jdbc;
ServiceRefObjectFactory.java; org.jboss.metadata.serviceref;
Utility.java; org.jboss.proxy.compiler;
AbstractWebContainer.java; org.jboss.web;
SubDeployerInterceptorSupport.java; org.jboss.deployment;
SchemaBindingSimpleSubDeployerSupport.java; org.jboss.deployment;
SubDeployerInterceptor.java; org.jboss.deployment;
ObjectModelFactorySimpleSubDeployerSupport.java; org.jboss.deployment;
ListenerServiceMBean.java; org.jboss.system;
InterceptorServiceMBeanSupport.java; org.jboss.system;
HttpServletRequestLoginModule.java; org.jboss.web.tomcat.security;
AbstractCacheListener.java; org.jboss.web.tomcat.service.session;
JBossManager.java; org.jboss.web.tomcat.service.session;
AutoNumberEJB2.java; org.jboss.varia.autonumber;
AbstractStatisticalItem.java; org.jboss.varia.stats;
