EditAction.java; org.gjt.sp.jedit;
JEditAbstractEditAction.java; org.gjt.sp.jedit;
ReflectManager.java; org.gjt.sp.jedit.bsh;
ClassGenerator.java; org.gjt.sp.jedit.bsh;
InputHandler.java; org.gjt.sp.jedit.gui;
AbstractContextOptionPane.java; org.gjt.sp.jedit.gui;
FilteredListModel.java; org.gjt.sp.jedit.gui;
TextAreaInputHandler.java; org.gjt.sp.jedit.input;
XModeHandler.java; org.gjt.sp.jedit.syntax;
Selection.java; org.gjt.sp.jedit.textarea;
TextAreaExtension.java; org.gjt.sp.jedit.textarea;
PropertiesBean.java; org.gjt.sp.util;
