XMLElementDecl.java; org.apache.xerces.impl.validation;
XMLContentSpec.java; org.apache.xerces.impl.validation;
XMLEntityDecl.java; org.apache.xerces.impl.validation;
DatatypeValidator.java; org.apache.xerces.impl.validation;
SchemaSymbols.java; org.apache.xerces.impl.validation.grammars;
XMLChar.java; org.apache.xerces.util;
XMLDTDContentModelHandler.java; org.apache.xerces.xni;
QName.java; org.apache.xerces.xni;
DOMException.java; org.w3c.dom;
Node.java; org.w3c.dom;
Range.java; org.w3c.dom.range;
NodeFilter.java; org.w3c.dom.traversal;
