getRecordWriter; ParseOutputFormat.java; org.apache.nutch.parse;198
doGet; OpenSearchServlet.java; org.apache.nutch.searcher;196
reduce; SegmentMerger.java; org.apache.nutch.segment;182
createWebGraph; WebGraph.java; org.apache.nutch.scoring.webgraph;173
chooseRepr; URLUtil.java; org.apache.nutch.util;155
generate; Generator.java; org.apache.nutch.crawl;155
main; LanguageIdentifier.java; org.apache.nutch.analysis.lang;154
jjMoveNfa_0; NutchAnalysisTokenManager.java; org.apache.nutch.analysis;148
main; Crawl.java; org.apache.nutch.crawl;132
next; ArcRecordReader.java; org.apache.nutch.tools.arc;127
main; PruneIndexTool.java; org.apache.nutch.tools;119
output; ArcSegmentCreator.java; org.apache.nutch.tools.arc;117
