ModuleHelper.java; org.argouml.application.helpers;
DiagramHelper.java; org.argouml.application.helpers;
DesignMaterial.java; org.argouml.cognitive;
CriticUtils.java; org.argouml.cognitive.critics;
NotationHelper.java; org.argouml.language.helpers;
Profile.java; org.argouml.uml;
ProfileJava.java; org.argouml.uml;
Parser.java; org.argouml.uml.generator;
PropPanelButton.java; org.argouml.uml.ui;
PropPanelEvent.java; org.argouml.uml.ui.behavior.state_machines;
SAXParserBase.java; org.argouml.xml;
XMLTokenTableBase.java; org.argouml.xml;
