EditAction.java; org.gjt.sp.jedit;
JEditAbstractEditAction.java; org.gjt.sp.jedit;
ClassGenerator.java; org.gjt.sp.jedit.bsh;
ReflectManager.java; org.gjt.sp.jedit.bsh;
FilteredListModel.java; org.gjt.sp.jedit.gui;
InputHandler.java; org.gjt.sp.jedit.gui;
AbstractContextOptionPane.java; org.gjt.sp.jedit.gui;
TextAreaInputHandler.java; org.gjt.sp.jedit.input;
XModeHandler.java; org.gjt.sp.jedit.syntax;
Selection.java; org.gjt.sp.jedit.textarea;
TextAreaExtension.java; org.gjt.sp.jedit.textarea;
PropertiesBean.java; org.gjt.sp.util;
