sendMTFValues; CBZip2OutputStream.java; org.apache.tools.bzip2;313
Main; Main.java; org.apache.tools.ant;231
processFile; FixCRLF.java; org.apache.tools.ant.taskdefs;217
isRebuildRequired; WeblogicDeploymentTool.java; org.apache.tools.ant.taskdefs.optional.ejb;207
IntrospectionHelper; IntrospectionHelper.java; org.apache.tools.ant;205
getAndMoveToFrontDecode; CBZip2InputStream.java; org.apache.tools.bzip2;205
isRebuildRequired; WebsphereDeploymentTool.java; org.apache.tools.ant.taskdefs.optional.ejb;201
mainSort; CBZip2OutputStream.java; org.apache.tools.bzip2;194
execute; Zip.java; org.apache.tools.ant.taskdefs;184
execute; Get.java; org.apache.tools.ant.taskdefs;176
execute; DependSet.java; org.apache.tools.ant.taskdefs;175
match; SelectorUtils.java; org.apache.tools.ant.types.selectors;165
catFiles; Concat.java; org.apache.tools.ant.taskdefs;163
execute; Jikes.java; org.apache.tools.ant.taskdefs.compilers;159
doReplace; ReplaceRegExp.java; org.apache.tools.ant.taskdefs.optional;158
addGenICGeneratedFiles; JonasDeploymentTool.java; org.apache.tools.ant.taskdefs.optional.ejb;157
createAttributeSetter; IntrospectionHelper.java; org.apache.tools.ant;154
getResourcesToAdd; Zip.java; org.apache.tools.ant.taskdefs;152
determineDependencies; Depend.java; org.apache.tools.ant.taskdefs.optional.depend;149
execute; IContract.java; org.apache.tools.ant.taskdefs.optional;149
hbMakeCodeLengths; CBZip2OutputStream.java; org.apache.tools.bzip2;146
execute; Pvcs.java; org.apache.tools.ant.taskdefs.optional.pvcs;141
execute; EmailTask.java; org.apache.tools.ant.taskdefs.email;135
setupJavacCommandlineSwitches; DefaultCompilerAdapter.java; org.apache.tools.ant.taskdefs.compilers;133
matchPath; SelectorUtils.java; org.apache.tools.ant.types.selectors;131
runCommand; AbstractCvsTask.java; org.apache.tools.ant.taskdefs;130
printElementDecl; AntStructure.java; org.apache.tools.ant.taskdefs;129
doFileOperations; Move.java; org.apache.tools.ant.taskdefs;128
fullGtU; CBZip2OutputStream.java; org.apache.tools.bzip2;123
