AbstractAopMetaDataDeployer.java; org.jboss.aop.asintegration.jboss5.temp;
VersionManager.java; org.jboss.aspects.versioned;
AbstractServerImpl.java; org.jboss.bootstrap;
HASingletonElectionPolicyBase.java; org.jboss.ha.singleton;
AbstractDLQHandler.java; org.jboss.resource.adapter.jms.inflow.dlq;
AbstractCommand.java; org.jboss.console.twiddle.command;
AbstractJBossConfigBean.java; org.jboss.deployment.spi.beans;
AbstractOptionalVFSRealDeployer.java; org.jboss.ejb3.deployers;
DelegatingContextFactory.java; org.jboss.embedded.jndi;
DynamicIIOPStub.java; org.jboss.proxy.ejb;
ServerConfig.java; org.jboss.mx.server;
SchedulableRunnable.java; org.jboss.mx.util;
Connection.java; org.jboss.mq;
WrapperException.java; org.jboss.management.j2ee;
AbstractSharedInterceptor.java; org.jboss.mx.interceptor;
AbstractRuntimeComponentDispatcher.java; org.jboss.profileservice.management;
AbstractSecurityProxy.java; org.jboss.security;
PolicyConfigurationFacade.java; org.jboss.deployment.security;
AbstractSecurityDeployer.java; org.jboss.deployment.security;
CascadeDeleteStrategy.java; org.jboss.ejb.plugins.cmp.jdbc;
Utility.java; org.jboss.proxy.compiler;
VFSScanner.java; org.jboss.system.server.profileservice;
AbstractFileAttachmentsSerializer.java; org.jboss.system.server.profileservice.repository;
HttpServletRequestLoginModule.java; org.jboss.web.tomcat.security;
ClusteredSession.java; org.jboss.web.tomcat.service.session;
JBossManager.java; org.jboss.web.tomcat.service.session;
AutoNumberEJB2.java; org.jboss.varia.autonumber;
AbstractStatisticalItem.java; org.jboss.varia.stats;
AbstractDeployerHook.java; org.jboss.wsf.container.jboss50.deployer;
