BenchmarkHighlighter.java; org.apache.lucene.benchmark.byTask.tasks;
LabelToOrdinal.java; org.apache.lucene.facet.taxonomy.writercache.cl2o;
AbstractAllGroupHeadsCollector.java; org.apache.lucene.search.grouping;
AbstractAllGroupsCollector.java; org.apache.lucene.search.grouping;
ICUTokenizerConfig.java; org.apache.lucene.analysis.icu.segmentation;
AbstractRangeQueryNode.java; org.apache.lucene.queryParser.standard.nodes;
MultiLevelSkipListWriter.java; org.apache.lucene.index;
MultiLevelSkipListReader.java; org.apache.lucene.index;
FieldValueHitQueue.java; org.apache.lucene.search;
TopTermsRewrite.java; org.apache.lucene.search;
ScoringRewrite.java; org.apache.lucene.search;
MemoryModel.java; org.apache.lucene.util;
StringHelper.java; org.apache.lucene.util;
Parameter.java; org.apache.lucene.util;
SorterTemplate.java; org.apache.lucene.util;
Outputs.java; org.apache.lucene.util.fst;
SearchClusteringEngine.java; org.apache.solr.handler.clustering;
DocumentClusteringEngine.java; org.apache.solr.handler.clustering;
VariableResolver.java; org.apache.solr.handler.dataimport;
Evaluator.java; org.apache.solr.handler.dataimport;
Context.java; org.apache.solr.handler.dataimport;
DataSource.java; org.apache.solr.handler.dataimport;
SolrAnalyzer.java; org.apache.solr.analysis;
IndexReaderFactory.java; org.apache.solr.core;
SolrHighlighter.java; org.apache.solr.highlight;
SimilarityFactory.java; org.apache.solr.schema;
SolrFilter.java; org.apache.solr.search;
StringIndexDocValues.java; org.apache.solr.search.function;
SimpleFloatFunction.java; org.apache.solr.search.function;
SingleFunction.java; org.apache.solr.search.function;
QueryConverter.java; org.apache.solr.spelling;
RefCounted.java; org.apache.solr.util;
AbstractPluginLoader.java; org.apache.solr.util.plugin;
SolrResponse.java; org.apache.solr.client.solrj;
RangeFacet.java; org.apache.solr.client.solrj.response;
