filter; SegmentMergeFilter.java; org.apache.nutch.segment;8
filter; SegmentMergeFilters.java; org.apache.nutch.segment;8
output; ArcSegmentCreator.java; org.apache.nutch.tools.arc;7
indexerScore; ScoringFilters.java; org.apache.nutch.scoring;7
setFetchSchedule; AbstractFetchSchedule.java; org.apache.nutch.crawl;7
indexerScore; TLDScoringFilter.java; org.apache.nutch.scoring.tld;7
indexerScore; URLMetaScoringFilter.java; org.apache.nutch.scoring.urlmeta;7
PluginDescriptor; PluginDescriptor.java; org.apache.nutch.plugin;7
benchmark; Benchmark.java; org.apache.nutch.tools;7
SegmentReader; SegmentReader.java; org.apache.nutch.segment;7
distributeScoreToOutlink; TLDScoringFilter.java; org.apache.nutch.scoring.tld;7
setFetchSchedule; DefaultFetchSchedule.java; org.apache.nutch.crawl;7
generate; Generator.java; org.apache.nutch.crawl;7
setFetchSchedule; AdaptiveFetchSchedule.java; org.apache.nutch.crawl;7
setFetchSchedule; FetchSchedule.java; org.apache.nutch.crawl;7
indexerScore; ScoringFilter.java; org.apache.nutch.scoring;7
