VersionManager.java; org.jboss.aspects.versioned;
WrappedCallableStatement.java; org.jboss.resource.adapter.jdbc;
WrappedConnection.java; org.jboss.resource.adapter.jdbc;
CachedCallableStatement.java; org.jboss.resource.adapter.jdbc;
WrappedResultSet.java; org.jboss.resource.adapter.jdbc;
AbstractDLQHandler.java; org.jboss.resource.adapter.jms.inflow.dlq;
AbstractNonXADataSourceICF.java; org.jboss.resource.deployers.management;
AbstractConnectionFactoryICF.java; org.jboss.resource.deployers.management;
AbstractCommand.java; org.jboss.console.twiddle.command;
AbstractJBossConfigBean.java; org.jboss.deployment.spi.beans;
AbstractOptionalVFSRealDeployer.java; org.jboss.ejb3.deployers;
DynamicIIOPStub.java; org.jboss.proxy.ejb;
WrapperException.java; org.jboss.management.j2ee;
AbstractJSR77Deployer.java; org.jboss.management.j2ee.deployers;
AbstractVFSJSR77Deployer.java; org.jboss.management.j2ee.deployers;
AbstractSecurityProxy.java; org.jboss.security;
AbstractSecurityDeployer.java; org.jboss.deployment.security;
PolicyConfigurationFacade.java; org.jboss.deployment.security;
CascadeDeleteStrategy.java; org.jboss.ejb.plugins.cmp.jdbc;
Utility.java; org.jboss.proxy.compiler;
AbstractFileAttachmentsSerializer.java; org.jboss.system.server.profileservice.repository;
AbstractVFSProfileSource.java; org.jboss.system.server.profileservice.repository;
AbstractDeploymentRepository.java; org.jboss.system.server.profileservice.repository;
HttpServletRequestLoginModule.java; org.jboss.web.tomcat.security;
JBossManager.java; org.jboss.web.tomcat.service.session;
ClusteredSession.java; org.jboss.web.tomcat.service.session;
AbstractPersistentManager.java; org.jboss.web.tomcat.service.session.persistent;
MBeanConfiguratorSupport.java; org.jboss.jmx.examples.configuration;
AutoNumberEJB2.java; org.jboss.varia.autonumber;
DataSourceInterceptor.java; org.jboss.varia.stats;
AbstractStatisticalItem.java; org.jboss.varia.stats;
JAXRPCClientClassPathDeployer.java; org.jboss.webservices.integration.deployers;
JAXRPCIntegrationClassPathDeployer.java; org.jboss.webservices.integration.deployers;
