set; DefaultCodeFormatterOptions.java; org.eclipse.jdt.internal.formatter;1238
configure; Main.java; org.eclipse.jdt.internal.compiler.batch;1218
traverse; CodeAttribute.java; org.eclipse.jdt.internal.core.util;1001
getDefaultOptions; JavaCore.java; org.eclipse.jdt.core;795
getNextToken; CompletionScanner.java; org.eclipse.jdt.internal.codeassist.complete;688
getNextToken; PublicScanner.java; org.eclipse.jdt.internal.core.util;681
getNextToken; Scanner.java; org.eclipse.jdt.internal.compiler.parser;681
scanIdentifierOrKeyword; PublicScanner.java; org.eclipse.jdt.internal.core.util;616
scanIdentifierOrKeyword; Scanner.java; org.eclipse.jdt.internal.compiler.parser;616
complete; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;568
generateCode; BinaryExpression.java; org.eclipse.jdt.internal.compiler.ast;533
consumeToken; CompletionParser.java; org.eclipse.jdt.internal.codeassist.complete;428
createMethodOrConstructorPattern; SearchPattern.java; org.eclipse.jdt.core.search;396
jumpOverMethodBody; Scanner.java; org.eclipse.jdt.internal.compiler.parser;356
jumpOverMethodBody; PublicScanner.java; org.eclipse.jdt.internal.core.util;356
buildMoreCompletionContext; CompletionParser.java; org.eclipse.jdt.internal.codeassist.complete;343
createPattern; SearchPattern.java; org.eclipse.jdt.core.search;340
convertHexFloatingPointLiteralToBits; FloatUtil.java; org.eclipse.jdt.internal.compiler.util;317
consumeToken; Parser.java; org.eclipse.jdt.internal.compiler.parser;316
completeCodeAttributeForProblemMethod; ClassFile.java; org.eclipse.jdt.internal.compiler;313
completeCodeAttribute; ClassFile.java; org.eclipse.jdt.internal.compiler;311
setupJavacCommand; JDTCompilerAdapter.java; org.eclipse.jdt.core;299
attachOrphanCompletionNode; CompletionParser.java; org.eclipse.jdt.internal.codeassist.complete;288
set; CompilerOptions.java; org.eclipse.jdt.internal.compiler.impl;286
validateClasspath; ClasspathEntry.java; org.eclipse.jdt.internal.core;283
accept; CompletionRequestorWrapper.java; org.eclipse.jdt.internal.codeassist;280
convertType; ASTConverter.java; org.eclipse.jdt.core.dom;279
checkCastTypesCompatibility; Expression.java; org.eclipse.jdt.internal.compiler.ast;278
format; CodeFormatterVisitor.java; org.eclipse.jdt.internal.formatter;275
completeCodeAttributeForClinit; ClassFile.java; org.eclipse.jdt.internal.compiler;274
completeCodeAttributeForSyntheticMethod; ClassFile.java; org.eclipse.jdt.internal.compiler;265
generateClasspathChangeDeltas; SetClasspathOperation.java; org.eclipse.jdt.internal.core;260
getImplicitMethod; Scope.java; org.eclipse.jdt.internal.compiler.lookup;255
getMap; DefaultCodeFormatterOptions.java; org.eclipse.jdt.internal.formatter;255
searchAllTypeNames; BasicSearchEngine.java; org.eclipse.jdt.internal.core.search;254
resolveName; DefaultBindingResolver.java; org.eclipse.jdt.core.dom;253
setDefaultSettings; DefaultCodeFormatterOptions.java; org.eclipse.jdt.internal.formatter;242
setJavaConventionsSettings; DefaultCodeFormatterOptions.java; org.eclipse.jdt.internal.formatter;242
findVariablesAndMethods; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;241
getBinding; Scope.java; org.eclipse.jdt.internal.compiler.lookup;240
secondaryPhase; DiagnoseParser.java; org.eclipse.jdt.internal.compiler.parser.diagnose;237
findTypesAndPackages; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;236
findMethod; Scope.java; org.eclipse.jdt.internal.compiler.lookup;235
scanNumber; Scanner.java; org.eclipse.jdt.internal.compiler.parser;232
scanNumber; PublicScanner.java; org.eclipse.jdt.internal.core.util;232
getIrritant; ProblemReporter.java; org.eclipse.jdt.internal.compiler.problem;230
searchAllTypeNames; BasicSearchEngine.java; org.eclipse.jdt.internal.core.search;229
diagnoseParse; DiagnoseParser.java; org.eclipse.jdt.internal.compiler.parser.diagnose;226
ClassFileReader; ClassFileReader.java; org.eclipse.jdt.internal.core.util;225
setClasspathContainer; JavaCore.java; org.eclipse.jdt.core;223
getTypeOrPackage; Scope.java; org.eclipse.jdt.internal.compiler.lookup;221
setSignature; CompletionProposal.java; org.eclipse.jdt.core;221
commentParse; AbstractCommentParser.java; org.eclipse.jdt.internal.compiler.parser;220
checkPrimaryDistance; DiagnoseParser.java; org.eclipse.jdt.internal.compiler.parser.diagnose;219
generateCode; TryStatement.java; org.eclipse.jdt.internal.compiler.ast;218
validateClasspathEntry; ClasspathEntry.java; org.eclipse.jdt.internal.core;217
parseTag; JavadocParser.java; org.eclipse.jdt.internal.compiler.parser;215
toStringAction; Scanner.java; org.eclipse.jdt.internal.compiler.parser;214
