Proxy.java; org.jboss.aop.proxy;
AsynchronousConstants.java; org.jboss.aspects.asynchronous;
ClusterConstants.java; org.jboss.aspects.remoting;
GenericClusteringException.java; org.jboss.ha.framework.interfaces;
Util.java; org.jboss.xb.binding;
TypeConverter.java; org.jboss.xb.binding;
TreeNodeFactory.java; org.jboss.console.plugins.helpers;
AttrResultInfo.java; org.jboss.console.plugins.helpers.jmx;
WarConfigBeanRoot.java; org.jboss.deployment.spi.beans;
ProxyUtils.java; org.jboss.ejb3;
PrimitiveAnalysis.java; org.jboss.iiop.rmi;
WorkException.java; javax.resource.spi.work;
Status.java; javax.transaction;
XAResource.java; javax.transaction.xa;
XAException.java; javax.transaction.xa;
LifeCycleManager.java; javax.xml.registry;
FindQualifier.java; javax.xml.registry;
JAXRResponse.java; javax.xml.registry;
RegistryEntry.java; javax.xml.registry.infomodel;
Slot.java; javax.xml.registry.infomodel;
AuditableEvent.java; javax.xml.registry.infomodel;
NamespaceConstants.java; javax.xml.rpc;
Stub.java; javax.xml.rpc;
Call.java; javax.xml.rpc;
XMLType.java; javax.xml.rpc.encoding;
Constants.java; org.jboss.axis;
JMSVendorAdapter.java; org.jboss.axis.components.jms;
WSDDConstants.java; org.jboss.axis.deployment.wsdd;
MessagesConstants.java; org.jboss.axis.i18n;
HTTPConstants.java; org.jboss.axis.transport.http;
Parameters.java; org.jboss.axis.wsdl.symbolTable;
TypeInfo.java; org.w3c.dom;
UserDataHandler.java; org.w3c.dom;
Query.java; javax.management;
RoleStatus.java; javax.management.relation;
StatisticsConstants.java; org.jboss.management.j2ee;
StateManageable.java; org.jboss.management.j2ee;
NotificationConstants.java; org.jboss.management.j2ee;
J2EETypeConstants.java; org.jboss.management.j2ee;
ServerILFactory.java; org.jboss.mq.il;
BasicQueueParameters.java; org.jboss.mq.server;
JMSCacheInvalidationBridgeMBean.java; org.jboss.cache.invalidation.bridges;
AllowedOperationsFlags.java; org.jboss.ejb;
EJBQLTypes.java; org.jboss.ejb.plugins.cmp.ejbql;
ASTPath.java; org.jboss.ejb.plugins.cmp.ejbql;
JDBCResultSetReader.java; org.jboss.ejb.plugins.cmp.jdbc;
Invocation.java; org.jboss.invocation;
SubDeployer.java; org.jboss.deployment;
ListenerServiceMBean.java; org.jboss.system;
ServiceMBean.java; org.jboss.system;
OpResultInfo.java; org.jboss.jmx.adaptor.control;
NotificationWrapper.java; org.jboss.jmx.adaptor.snmp.agent;
Alarm.java; org.jboss.monitor.alarm;
