ASTConverter.java; org.eclipse.jdt.core.dom;
ASTMatcher.java; org.eclipse.jdt.core.dom;
CompletionEngine.java; org.eclipse.jdt.internal.codeassist;
CompletionParser.java; org.eclipse.jdt.internal.codeassist.complete;
AssistParser.java; org.eclipse.jdt.internal.codeassist.impl;
SelectionParser.java; org.eclipse.jdt.internal.codeassist.select;
ClassFile.java; org.eclipse.jdt.internal.compiler;
BinaryExpression.java; org.eclipse.jdt.internal.compiler.ast;
Scope.java; org.eclipse.jdt.internal.compiler.lookup;
SourceTypeBinding.java; org.eclipse.jdt.internal.compiler.lookup;
AbstractCommentParser.java; org.eclipse.jdt.internal.compiler.parser;
Parser.java; org.eclipse.jdt.internal.compiler.parser;
DiagnoseParser.java; org.eclipse.jdt.internal.compiler.parser.diagnose;
ProblemReporter.java; org.eclipse.jdt.internal.compiler.problem;
DeltaProcessor.java; org.eclipse.jdt.internal.core;
JavaProject.java; org.eclipse.jdt.internal.core;
JavaModelManager.java; org.eclipse.jdt.internal.core;
ClasspathEntry.java; org.eclipse.jdt.internal.core;
ASTRewriteAnalyzer.java; org.eclipse.jdt.internal.core.dom.rewrite;
TypeHierarchy.java; org.eclipse.jdt.internal.core.hierarchy;
MatchLocator.java; org.eclipse.jdt.internal.core.search.matching;
CodeFormatterVisitor.java; org.eclipse.jdt.internal.formatter;
