AbstractJdbcType.java; org.apache.cassandra.cql.jdbc;
RowPosition.java; org.apache.cassandra.db;
SimpleAbstractColumnIterator.java; org.apache.cassandra.db.columniterator;
AbstractCommitLogExecutorService.java; org.apache.cassandra.db.commitlog;
AbstractCompactionTask.java; org.apache.cassandra.db.compaction;
ExtendedFilter.java; org.apache.cassandra.db.filter;
AbstractColumnIterator.java; org.apache.cassandra.db.filter;
PerColumnSecondaryIndex.java; org.apache.cassandra.db.index;
SecondaryIndexSearcher.java; org.apache.cassandra.db.index;
PerRowSecondaryIndex.java; org.apache.cassandra.db.index;
AbstractCommutativeType.java; org.apache.cassandra.db.marshal;
AbstractType.java; org.apache.cassandra.db.marshal;
AbstractBounds.java; org.apache.cassandra.dht;
Token.java; org.apache.cassandra.dht;
AbstractPartitioner.java; org.apache.cassandra.dht;
MergeIterator.java; org.apache.cassandra.utils;
