recover; CommitLog.java; org.apache.cassandra.db.commitlog;192
schemaDefinition; SchemaLoader.java; org.apache.cassandra;186
scrubOne; CompactionManager.java; org.apache.cassandra.db.compaction;184
main; NodeCmd.java; org.apache.cassandra.tools;183
Session; Session.java; org.apache.cassandra.stress;168
scan; ColumnFamilyStore.java; org.apache.cassandra.db;161
pop_array; BitUtil.java; org.apache.cassandra.utils.obs;139
diff; CounterContext.java; org.apache.cassandra.db.context;138
move; StorageService.java; org.apache.cassandra.service;137
executeGet; CliClient.java; org.apache.cassandra.cli;135
describeKeySpace; CliClient.java; org.apache.cassandra.cli;132
fetchRows; StorageProxy.java; org.apache.cassandra.service;129
pop_andnot; BitUtil.java; org.apache.cassandra.utils.obs;123
pop_union; BitUtil.java; org.apache.cassandra.utils.obs;123
executeCLIStatement; CliClient.java; org.apache.cassandra.cli;121
connect; CliMain.java; org.apache.cassandra.cli;120
computeOldShardMerger; CounterContext.java; org.apache.cassandra.db.context;120
