CustomModalFrame.java; net.sourceforge.atunes.gui.views.controls;
Column.java; net.sourceforge.atunes.gui.views.controls.playList;
PanelController.java; net.sourceforge.atunes.kernel.controllers.model;
ToolBarController.java; net.sourceforge.atunes.kernel.controllers.model;
FrameController.java; net.sourceforge.atunes.kernel.controllers.model;
DialogController.java; net.sourceforge.atunes.kernel.controllers.model;
WindowController.java; net.sourceforge.atunes.kernel.controllers.model;
Pattern.java; net.sourceforge.atunes.kernel.modules.pattern;
Tag.java; net.sourceforge.atunes.kernel.modules.repository.tags.tag;
SearchResultTableModel.java; net.sourceforge.atunes.kernel.modules.search;
