recover; CommitLog.java; org.apache.cassandra.db.commitlog;191
schemaDefinition; SchemaLoader.java; org.apache.cassandra;186
scrubOne; CompactionManager.java; org.apache.cassandra.db.compaction;174
Session; Session.java; org.apache.cassandra.stress;168
main; NodeCmd.java; org.apache.cassandra.tools;165
scan; ColumnFamilyStore.java; org.apache.cassandra.db;160
pop_array; BitUtil.java; org.apache.cassandra.utils.obs;139
diff; CounterContext.java; org.apache.cassandra.db.context;138
move; StorageService.java; org.apache.cassandra.service;136
executeGet; CliClient.java; org.apache.cassandra.cli;135
fetchRows; StorageProxy.java; org.apache.cassandra.service;133
describeKeySpace; CliClient.java; org.apache.cassandra.cli;131
pop_andnot; BitUtil.java; org.apache.cassandra.utils.obs;123
pop_union; BitUtil.java; org.apache.cassandra.utils.obs;123
executeCLIStatement; CliClient.java; org.apache.cassandra.cli;120
connect; CliMain.java; org.apache.cassandra.cli;120
