sendMTFValues; CBZip2OutputStream.java; org.apache.tools.bzip2;313
processArgs; Main.java; org.apache.tools.ant;245
executeMain; Zip.java; org.apache.tools.ant.taskdefs;224
isRebuildRequired; WeblogicDeploymentTool.java; org.apache.tools.ant.taskdefs.optional.ejb;216
isRebuildRequired; WebsphereDeploymentTool.java; org.apache.tools.ant.taskdefs.optional.ejb;210
getAndMoveToFrontDecode; CBZip2InputStream.java; org.apache.tools.bzip2;205
execute; IContract.java; org.apache.tools.ant.taskdefs.optional;199
processFile; FixCRLF.java; org.apache.tools.ant.taskdefs;197
mainSort; CBZip2OutputStream.java; org.apache.tools.bzip2;194
execute; Jikes.java; org.apache.tools.ant.taskdefs.compilers;185
doGet; Get.java; org.apache.tools.ant.taskdefs;175
copyFile; FileUtils.java; org.apache.tools.ant.util;168
match; SelectorUtils.java; org.apache.tools.ant.types.selectors;167
IntrospectionHelper; IntrospectionHelper.java; org.apache.tools.ant;166
execute; EmailTask.java; org.apache.tools.ant.taskdefs.email;165
doReplace; ReplaceRegExp.java; org.apache.tools.ant.taskdefs.optional;163
runExec; ExecuteOn.java; org.apache.tools.ant.taskdefs;161
addGenICGeneratedFiles; JonasDeploymentTool.java; org.apache.tools.ant.taskdefs.optional.ejb;160
getResourcesToAdd; Zip.java; org.apache.tools.ant.taskdefs;160
createStreams; Redirector.java; org.apache.tools.ant.taskdefs;158
execute; DependSet.java; org.apache.tools.ant.taskdefs;151
execute; Pvcs.java; org.apache.tools.ant.taskdefs.optional.pvcs;150
createAttributeSetter; IntrospectionHelper.java; org.apache.tools.ant;149
determineDependencies; Depend.java; org.apache.tools.ant.taskdefs.optional.depend;149
run; Launcher.java; org.apache.tools.ant.launch;147
hbMakeCodeLengths; CBZip2OutputStream.java; org.apache.tools.bzip2;146
execute; Ant.java; org.apache.tools.ant.taskdefs;144
spinThreads; Parallel.java; org.apache.tools.ant.taskdefs;143
matchPath; SelectorUtils.java; org.apache.tools.ant.types.selectors;143
translate; Translate.java; org.apache.tools.ant.taskdefs.optional.i18n;139
setupJavacCommandlineSwitches; DefaultCompilerAdapter.java; org.apache.tools.ant.taskdefs.compilers;133
