attlistDecl; DOMParser.java; org.apache.xerces.parsers;302
buildDFA; DFAContentModel.java; org.apache.xerces.validators.common;294
elementDecl; DOMParser.java; org.apache.xerces.parsers;264
expandContentModel; SchemaImporter.java; org.apache.xerces.validators.schema;263
traverseContents; RangeImpl.java; org.apache.xerces.dom;257
whatCanGoHere; DatatypeContentModel.java; org.apache.xerces.validators.schema;231
scanContent; AbstractCharReader.java; org.apache.xerces.readers;230
whatCanGoHere; SimpleContentModel.java; org.apache.xerces.validators.common;228
normalizeDuration; TimeDurationValidator.java; org.apache.xerces.validators.datatype;212
scanEntityDecl; XMLDTDScanner.java; org.apache.xerces.framework;211
recognizeMarkup; UTF8Reader.java; org.apache.xerces.readers;209
scanContent; StreamingCharReader.java; org.apache.xerces.readers;209
scanMatchingName; UTF8Reader.java; org.apache.xerces.readers;209
internalInsertBefore; ChildAndParentNode.java; org.apache.xerces.dom;208
internalInsertBefore; ParentNode.java; org.apache.xerces.dom;208
dispatchEvent; NodeImpl.java; org.apache.xerces.dom;204
scanXMLDeclOrTextDecl; XMLDocumentScanner.java; org.apache.xerces.framework;202
checkContent; XMLValidator.java; org.apache.xerces.validators.common;199
validateContent; DatatypeContentModel.java; org.apache.xerces.validators.schema;198
scanAttlistDecl; XMLDTDScanner.java; org.apache.xerces.framework;188
importNode; DocumentImpl.java; org.apache.xerces.dom;188
scanContent; UCSReader.java; org.apache.xerces.readers;182
deleteContents; RangeImpl.java; org.apache.xerces.dom;179
fillCurrentChunk; CharReader.java; org.apache.xerces.readers;176
scanDecls; XMLDTDScanner.java; org.apache.xerces.framework;174
traverseTypeDecl; SchemaImporter.java; org.apache.xerces.validators.schema;173
fillCurrentChunk; UTF8CharReader.java; org.apache.xerces.readers;171
lookingAtValidChar; UTF8Reader.java; org.apache.xerces.readers;169
getNodeObject; DeferredDocumentImpl.java; org.apache.xerces.dom;165
startElement; HTMLSerializer.java; org.apache.xml.serialize;164
setFeature; XMLParser.java; org.apache.xerces.framework;154
validateContent; SimpleContentModel.java; org.apache.xerces.validators.common;148
serializeElement; HTMLSerializer.java; org.apache.xml.serialize;148
scanDefaultAttValue; XMLDTDScanner.java; org.apache.xerces.framework;146
scanContent; StringReader.java; org.apache.xerces.readers;145
scanExpectedName; UTF8Reader.java; org.apache.xerces.readers;144
internalRemoveChild; ChildAndParentNode.java; org.apache.xerces.dom;143
toString; UTF8DataChunk.java; org.apache.xerces.utils;143
scanEntityValue; UTF8Reader.java; org.apache.xerces.readers;143
internalRemoveChild; ParentNode.java; org.apache.xerces.dom;143
validateElementAndAttributes; XMLValidator.java; org.apache.xerces.validators.common;142
serializeNode; BaseMarkupSerializer.java; org.apache.xml.serialize;141
handlePartialMultiByteChar; UTF8CharReader.java; org.apache.xerces.readers;140
getFeature; XMLParser.java; org.apache.xerces.framework;137
whatCanGoHere; DFAContentModel.java; org.apache.xerces.validators.common;136
scanTextDecl; XMLDTDScanner.java; org.apache.xerces.framework;133
scanAttValue; XMLDocumentScanner.java; org.apache.xerces.framework;133
startElement; DOMParser.java; org.apache.xerces.parsers;133
startElement; XMLSerializer.java; org.apache.xml.serialize;131
scanComplexEntityValue; XMLDTDScanner.java; org.apache.xerces.framework;122
scanName; UTF8Reader.java; org.apache.xerces.readers;121
reconcileDefaults; NamedNodeMapImpl.java; org.apache.xerces.dom;120
traverseElementDecl; SchemaImporter.java; org.apache.xerces.validators.schema;119
validateContent; DFAContentModel.java; org.apache.xerces.validators.common;116
print; DeferredDocumentImpl.java; org.apache.xerces.dom;115
setFeature; DOMParser.java; org.apache.xerces.parsers;114
startElement; HTMLSerializer.java; org.apache.xml.serialize;113
addSymbolToCache; SymbolCache.java; org.apache.xerces.utils;113
setDeclHandler; SAXParser.java; org.apache.xerces.parsers;112
