ZebraOutputPartition.java; org.apache.hadoop.zebra.mapred;
Expression.java; org.apache.pig;
EvalFunc.java; org.apache.pig;
PigRunner.java; org.apache.pig;
ComparisonFunc.java; org.apache.pig;
SeekableInputStream.java; org.apache.pig.backend.datastorage;
PigFileInputFormat.java; org.apache.pig.backend.hadoop.executionengine.mapReduceLayer;
Launcher.java; org.apache.pig.backend.hadoop.executionengine.mapReduceLayer;
PigMapBase.java; org.apache.pig.backend.hadoop.executionengine.mapReduceLayer;
POStoreImpl.java; org.apache.pig.backend.hadoop.executionengine.physicalLayer.relationalOperators;
Utf8StorageConverter.java; org.apache.pig.builtin;
BagFactory.java; org.apache.pig.data;
OperatorPlan.java; org.apache.pig.impl.plan;
PlanValidator.java; org.apache.pig.impl.plan;
Transformer.java; org.apache.pig.impl.plan.optimizer;
PlanOptimizer.java; org.apache.pig.impl.plan.optimizer;
AllSameRalationalNodesVisitor.java; org.apache.pig.newplan.logical.optimizer;
AllExpressionVisitor.java; org.apache.pig.newplan.logical.optimizer;
Command.java; org.apache.pig.tools.grunt;
PigStatsUtil.java; org.apache.pig.tools.pigstats;
