traverse; CodeAttribute.java; org.eclipse.jdt.internal.core.util;999
consumeRule; Parser.java; org.eclipse.jdt.internal.compiler.parser;900
configure; Main.java; org.eclipse.jdt.internal.compiler.batch;850
format; CodeFormatter.java; org.eclipse.jdt.internal.formatter;690
getNextToken; PublicScanner.java; org.eclipse.jdt.internal.core.util;585
getNextToken; Scanner.java; org.eclipse.jdt.internal.compiler.parser;585
scanIdentifierOrKeyword; Scanner.java; org.eclipse.jdt.internal.compiler.parser;565
scanIdentifierOrKeyword; PublicScanner.java; org.eclipse.jdt.internal.core.util;565
getNextToken; CompletionScanner.java; org.eclipse.jdt.internal.codeassist.complete;538
generateCode; BinaryExpression.java; org.eclipse.jdt.internal.compiler.ast;526
split; CodeFormatter.java; org.eclipse.jdt.internal.formatter;499
getDefaultOptions; JavaCore.java; org.eclipse.jdt.core;479
CompilerOptions; CompilerOptions.java; org.eclipse.jdt.internal.compiler.impl;406
consumeToken; CompletionParser.java; org.eclipse.jdt.internal.codeassist.complete;371
complete; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;355
checkAndReportBracketAnomalies; Parser.java; org.eclipse.jdt.internal.compiler.parser;336
consumeToken; Parser.java; org.eclipse.jdt.internal.compiler.parser;305
jumpOverMethodBody; PublicScanner.java; org.eclipse.jdt.internal.core.util;294
jumpOverMethodBody; Scanner.java; org.eclipse.jdt.internal.compiler.parser;294
buildMoreCompletionContext; CompletionParser.java; org.eclipse.jdt.internal.codeassist.complete;281
createPattern; SearchPattern.java; org.eclipse.jdt.internal.core.search.matching;271
completeCodeAttribute; ClassFile.java; org.eclipse.jdt.internal.compiler;270
validateClasspath; JavaConventions.java; org.eclipse.jdt.core;251
completeCodeAttributeForClinit; ClassFile.java; org.eclipse.jdt.internal.compiler;248
completeCodeAttributeForProblemMethod; ClassFile.java; org.eclipse.jdt.internal.compiler;244
indexOfWellKnownMethodNameAndType; CodeSnippetConstantPool.java; org.eclipse.jdt.internal.eval;241
createMethodPattern; SearchPattern.java; org.eclipse.jdt.internal.core.search.matching;238
literalIndexJavaLangReflectFieldSetter; CodeSnippetConstantPool.java; org.eclipse.jdt.internal.eval;233
literalIndexJavaLangReflectFieldGetter; CodeSnippetConstantPool.java; org.eclipse.jdt.internal.eval;233
outputLine; CodeFormatter.java; org.eclipse.jdt.internal.formatter;232
generateClasspathChangeDeltas; SetClasspathOperation.java; org.eclipse.jdt.internal.core;229
indexOfWellKnownMethods; CodeSnippetConstantPool.java; org.eclipse.jdt.internal.eval;221
setupJavacCommand; JDTCompilerAdapter.java; org.eclipse.jdt.core;219
ClassFileReader; ClassFileReader.java; org.eclipse.jdt.internal.core.util;219
toStringAction; Scanner.java; org.eclipse.jdt.internal.compiler.parser;212
toStringAction; PublicScanner.java; org.eclipse.jdt.internal.core.util;212
generateCode; TryStatement.java; org.eclipse.jdt.internal.compiler.ast;211
