GenericClusteringException.java; org.jboss.ha.framework.interfaces;
ClusteredHTTPSessionBeanCmp11.java; org.jboss.ha.httpsession.beanimpl.ejb;
TypeConverter.java; org.jboss.xml.binding;
TreeNodeFactory.java; org.jboss.console.plugins.helpers;
AttrResultInfo.java; org.jboss.console.plugins.helpers.jmx;
RemoteMBeanInvocation.java; org.jboss.console.remote;
PrimitiveAnalysis.java; org.jboss.iiop.rmi;
Status.java; javax.transaction;
XAResource.java; javax.transaction.xa;
XAException.java; javax.transaction.xa;
Stub.java; javax.xml.rpc;
NamespaceConstants.java; javax.xml.rpc;
Call.java; javax.xml.rpc;
XMLType.java; javax.xml.rpc.encoding;
Query.java; javax.management;
RoleStatus.java; javax.management.relation;
NotificationConstants.java; org.jboss.management.j2ee;
StatisticsConstants.java; org.jboss.management.j2ee;
J2EETypeConstants.java; org.jboss.management.j2ee;
StateManageable.java; org.jboss.management.j2ee;
ServerILFactory.java; org.jboss.mq.il;
BasicQueueParameters.java; org.jboss.mq.server;
Subsystem.java; org.jboss.remoting;
InternalInvocation.java; org.jboss.remoting.invocation;
JMSCacheInvalidationBridgeMBean.java; org.jboss.cache.invalidation.bridges;
EJBQLTypes.java; org.jboss.ejb.plugins.cmp.ejbql;
ASTPath.java; org.jboss.ejb.plugins.cmp.ejbql;
JDBCResultSetReader.java; org.jboss.ejb.plugins.cmp.jdbc;
Invocation.java; org.jboss.invocation;
SubDeployer.java; org.jboss.deployment;
ServiceMBean.java; org.jboss.system;
ListenerServiceMBean.java; org.jboss.system;
OpResultInfo.java; org.jboss.jmx.adaptor.control;
NotificationWrapper.java; org.jboss.jmx.adaptor.snmp.agent;
Alarm.java; org.jboss.monitor.alarm;
Constants.java; org.jboss.web.loadbalancer.util;
