ParseContext; ParseContext.java; org.apache.hadoop.hive.ql.parse;18
MStorageDescriptor; MStorageDescriptor.java; org.apache.hadoop.hive.metastore.model;10
mapredWork; mapredWork.java; org.apache.hadoop.hive.ql.plan;9
MTable; MTable.java; org.apache.hadoop.hive.metastore.model;9
serialize; LazySimpleSerDe.java; org.apache.hadoop.hive.serde2.lazy;9
reduceSinkDesc; reduceSinkDesc.java; org.apache.hadoop.hive.ql.plan;9
GenMRProcContext; GenMRProcContext.java; org.apache.hadoop.hive.ql.optimizer;9
getReduceSinkDesc; PlanUtils.java; org.apache.hadoop.hive.ql.plan;8
joinPlan; GenMapRedUtils.java; org.apache.hadoop.hive.ql.optimizer;8
genColListRegex; SemanticAnalyzer.java; org.apache.hadoop.hive.ql.parse;8
splitTasks; GenMapRedUtils.java; org.apache.hadoop.hive.ql.optimizer;7
getLazySimpleStructObjectInspector; LazyObjectInspectorFactory.java; org.apache.hadoop.hive.serde2.lazy.objectinspector;7
TokenMgrError; TokenMgrError.java; org.apache.hadoop.hive.serde2.dynamic_type;7
getLazySimpleMapObjectInspector; LazyObjectInspectorFactory.java; org.apache.hadoop.hive.serde2.lazy.objectinspector;7
createTable; Hive.java; org.apache.hadoop.hive.ql.metadata;7
MPartition; MPartition.java; org.apache.hadoop.hive.metastore.model;7
writeEscaped; LazyUtils.java; org.apache.hadoop.hive.serde2.lazy;7
init; LazySimpleStructObjectInspector.java; org.apache.hadoop.hive.serde2.lazy.objectinspector;7
LazyMapObjectInspector; LazyMapObjectInspector.java; org.apache.hadoop.hive.serde2.lazy.objectinspector;7
mapJoinDesc; mapJoinDesc.java; org.apache.hadoop.hive.ql.plan;7
addInputPath; ExecDriver.java; org.apache.hadoop.hive.ql.exec;7
joinObjectsRightOuterJoin; CommonJoinOperator.java; org.apache.hadoop.hive.ql.exec;7
createLazyStructInspector; LazyFactory.java; org.apache.hadoop.hive.serde2.lazy;7
getReduceSinkDesc; PlanUtils.java; org.apache.hadoop.hive.ql.plan;7
genSamplePredicate; SemanticAnalyzer.java; org.apache.hadoop.hive.ql.parse;7
joinObjectsFullOuterJoin; CommonJoinOperator.java; org.apache.hadoop.hive.ql.exec;7
LazySimpleStructObjectInspector; LazySimpleStructObjectInspector.java; org.apache.hadoop.hive.serde2.lazy.objectinspector;7
Table; Table.java; org.apache.hadoop.hive.ql.metadata;7
TCTLSeparatedProtocol; TCTLSeparatedProtocol.java; org.apache.hadoop.hive.serde2.thrift;7
