getAntiAlias; MultipleGradientPaintContext.java; org.apache.batik.ext.awt;283
antiAliasFillRaster; RadialGradientPaintContext.java; org.apache.batik.ext.awt;274
is_INT_PACK_Data; GraphicsUtil.java; org.apache.batik.ext.awt.image;271
writeShapeAttributes; SVGOutputFormat.java; org.jhotdraw.samples.svg.io;226
readUseShapeAttributes; SVGInputFormat.java; org.jhotdraw.samples.svg.io;218
processElement; StdXMLParser.java; net.n3.nanoxml;207
readShapeAttributes; SVGInputFormat.java; org.jhotdraw.samples.svg.io;201
copyRaster; GraphicsUtil.java; org.apache.batik.ext.awt.image;195
toTransform; SVGInputFormat.java; org.jhotdraw.samples.svg.io;183
arcTo; BezierPath.java; org.jhotdraw.geom;169
traceStroke; DoubleStroke.java; org.jhotdraw.geom;166
indexGradientAntiAlias; MultipleGradientPaintContext.java; org.apache.batik.ext.awt;164
