ParseContext; ParseContext.java; org.apache.hadoop.hive.ql.parse;20
CreateIndexDesc; CreateIndexDesc.java; org.apache.hadoop.hive.ql.plan;20
createIndex; Hive.java; org.apache.hadoop.hive.ql.metadata;20
MTable; MTable.java; org.apache.hadoop.hive.metastore.model;12
getReduceSinkDesc; PlanUtils.java; org.apache.hadoop.hive.ql.plan;11
ReduceSinkDesc; ReduceSinkDesc.java; org.apache.hadoop.hive.ql.plan;11
MStorageDescriptor; MStorageDescriptor.java; org.apache.hadoop.hive.metastore.model;10
getReduceSinkDesc; PlanUtils.java; org.apache.hadoop.hive.ql.plan;10
MapredWork; MapredWork.java; org.apache.hadoop.hive.ql.plan;10
MapJoinDesc; MapJoinDesc.java; org.apache.hadoop.hive.ql.plan;10
MTableColumnPrivilege; MTableColumnPrivilege.java; org.apache.hadoop.hive.metastore.model;9
MPartitionColumnPrivilege; MPartitionColumnPrivilege.java; org.apache.hadoop.hive.metastore.model;9
joinPlan; GenMapRedUtils.java; org.apache.hadoop.hive.ql.optimizer;9
FileSinkDesc; FileSinkDesc.java; org.apache.hadoop.hive.ql.plan;9
MyTestClass; MyTestClass.java; org.apache.hadoop.hive.serde2.binarysortable;9
serialize; LazySimpleSerDe.java; org.apache.hadoop.hive.serde2.lazy;9
getIndexBuilderMapRedTask; CompactIndexHandler.java; org.apache.hadoop.hive.ql.index.compact;9
MIndex; MIndex.java; org.apache.hadoop.hive.metastore.model;9
GenMRProcContext; GenMRProcContext.java; org.apache.hadoop.hive.ql.optimizer;9
MPartitionPrivilege; MPartitionPrivilege.java; org.apache.hadoop.hive.metastore.model;8
MDBPrivilege; MDBPrivilege.java; org.apache.hadoop.hive.metastore.model;8
genColListRegex; SemanticAnalyzer.java; org.apache.hadoop.hive.ql.parse;8
writeGrantInfo; DDLTask.java; org.apache.hadoop.hive.ql.exec;8
joinPlan; GenMapRedUtils.java; org.apache.hadoop.hive.ql.optimizer;8
getReduceSinkDesc; PlanUtils.java; org.apache.hadoop.hive.ql.plan;8
GroupByDesc; GroupByDesc.java; org.apache.hadoop.hive.ql.plan;8
MTablePrivilege; MTablePrivilege.java; org.apache.hadoop.hive.metastore.model;8
checkAndThrowAuthorizationException; DefaultHiveAuthorizationProvider.java; org.apache.hadoop.hive.ql.security.authorization;8
getLazySimpleMapObjectInspector; LazyObjectInspectorFactory.java; org.apache.hadoop.hive.serde2.lazy.objectinspector;7
createLazyStructInspector; LazyFactory.java; org.apache.hadoop.hive.serde2.lazy;7
createTable; Hive.java; org.apache.hadoop.hive.ql.metadata;7
joinObjectsRightOuterJoin; CommonJoinOperator.java; org.apache.hadoop.hive.ql.exec;7
MRoleMap; MRoleMap.java; org.apache.hadoop.hive.metastore.model;7
splitTasks; GenMapRedUtils.java; org.apache.hadoop.hive.ql.optimizer;7
TCTLSeparatedProtocol; TCTLSeparatedProtocol.java; org.apache.hadoop.hive.serde2.thrift;7
MPartition; MPartition.java; org.apache.hadoop.hive.metastore.model;7
getLazySimpleStructObjectInspector; LazyObjectInspectorFactory.java; org.apache.hadoop.hive.serde2.lazy.objectinspector;7
showPrivilegeGrant; Hive.java; org.apache.hadoop.hive.ql.metadata;7
grantOrRevokePrivileges; DDLTask.java; org.apache.hadoop.hive.ql.exec;7
LazySimpleStructObjectInspector; LazySimpleStructObjectInspector.java; org.apache.hadoop.hive.serde2.lazy.objectinspector;7
genSamplePredicate; SemanticAnalyzer.java; org.apache.hadoop.hive.ql.parse;7
AlterTableDesc; AlterTableDesc.java; org.apache.hadoop.hive.ql.plan;7
addInputPath; ExecDriver.java; org.apache.hadoop.hive.ql.exec;7
getReduceSinkDesc; PlanUtils.java; org.apache.hadoop.hive.ql.plan;7
initMapJoinPlan; GenMapRedUtils.java; org.apache.hadoop.hive.ql.optimizer;7
getRowContainer; JoinUtil.java; org.apache.hadoop.hive.ql.exec;7
ScriptDesc; ScriptDesc.java; org.apache.hadoop.hive.ql.plan;7
getTableDesc; PlanUtils.java; org.apache.hadoop.hive.ql.plan;7
PartitionDesc; PartitionDesc.java; org.apache.hadoop.hive.ql.plan;7
genConvertCol; SemanticAnalyzer.java; org.apache.hadoop.hive.ql.parse;7
LazyMapObjectInspector; LazyMapObjectInspector.java; org.apache.hadoop.hive.serde2.lazy.objectinspector;7
MGlobalPrivilege; MGlobalPrivilege.java; org.apache.hadoop.hive.metastore.model;7
TokenMgrError; TokenMgrError.java; org.apache.hadoop.hive.serde2.dynamic_type;7
generateIndexBuildTaskList; CompactIndexHandler.java; org.apache.hadoop.hive.ql.index.compact;7
GroupByDesc; GroupByDesc.java; org.apache.hadoop.hive.ql.plan;7
init; LazySimpleStructObjectInspector.java; org.apache.hadoop.hive.serde2.lazy.objectinspector;7
generateIndexBuildTaskList; HiveIndexHandler.java; org.apache.hadoop.hive.ql.index;7
writeEscaped; LazyUtils.java; org.apache.hadoop.hive.serde2.lazy;7
joinObjectsFullOuterJoin; CommonJoinOperator.java; org.apache.hadoop.hive.ql.exec;7
launchTask; Driver.java; org.apache.hadoop.hive.ql;7
get_privilege_set; Hive.java; org.apache.hadoop.hive.ql.metadata;7
