resolveConflict; ResolveEngine.java; org.apache.ivy.core.resolve;155
getDependency; BasicResolver.java; org.apache.ivy.plugins.resolver;147
doExecute; IvyBuildList.java; org.apache.ivy.ant;146
parseDescriptor; PomModuleDescriptorParser.java; org.apache.ivy.plugins.parser.m2;146
doExecute; IvyResolve.java; org.apache.ivy.ant;142
cacheModuleDescriptor; DefaultRepositoryCacheManager.java; org.apache.ivy.core.cache;133
loadData; IvyNode.java; org.apache.ivy.core.resolve;131
retrieve; RetrieveEngine.java; org.apache.ivy.core.retrieve;131
run; Main.java; org.apache.ivy;128
listTokenValues; ResolverHelper.java; org.apache.ivy.plugins.resolver.util;125
