main; jEdit.java; org.gjt.sp.jedit;462
resizeInstructions; CodeWriter.java; org.gjt.sp.jedit.bsh.org.objectweb.asm;398
getSize; ExtendedGridLayout.java; org.gjt.sp.jedit.gui;381
endElement; XModeHandler.java; org.gjt.sp.jedit.syntax;267
layoutContainer; DockableLayout.java; org.gjt.sp.jedit.gui;249
consumeNextObjectField; Name.java; org.gjt.sp.jedit.bsh;237
VFSBrowser; VFSBrowser.java; org.gjt.sp.jedit.browser;237
handleRuleStart; TokenMarker.java; org.gjt.sp.jedit.syntax;214
buildGrid; ExtendedGridLayout.java; org.gjt.sp.jedit.gui;209
save; Buffer.java; org.gjt.sp.jedit;206
_init; GutterOptionPane.java; org.gjt.sp.jedit.options;199
read; BufferIORequest.java; org.gjt.sp.jedit.bufferio;197
castObject; Types.java; org.gjt.sp.jedit.bsh;191
checkDependencies; PluginJAR.java; org.gjt.sp.jedit;186
processKeyEvent; VFSDirectoryEntryTable.java; org.gjt.sp.jedit.browser;185
markTokens; TokenMarker.java; org.gjt.sp.jedit.syntax;179
ToolBarEditDialog; ToolBarOptionPane.java; org.gjt.sp.jedit.options;176
updateChunksUpTo; ChunkCache.java; org.gjt.sp.jedit.textarea;168
generateCache; PluginJAR.java; org.gjt.sp.jedit;167
paintLine; Gutter.java; org.gjt.sp.jedit.textarea;164
eval; BSHBinaryExpression.java; org.gjt.sp.jedit.bsh;162
_init; TextAreaOptionPane.java; org.gjt.sp.jedit.options;158
invokeImpl; BshMethod.java; org.gjt.sp.jedit.bsh;156
update; RecentFilesProvider.java; org.gjt.sp.jedit.menu;155
restoreSplitConfig; View.java; org.gjt.sp.jedit;153
layoutContainer; VariableGridLayout.java; org.gjt.sp.jedit.gui;150
initMisc; jEdit.java; org.gjt.sp.jedit;150
find; SearchAndReplace.java; org.gjt.sp.jedit.search;150
